order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/cb456a93-6f82-4161-896c-6dd050b13535.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/4ad080bf-5a10-4aa9-ac85-e683df0407ed.jpeg,921,1399,Fri May 05 16:50:40 2017,9634585
2,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/e975a163-0245-4361-ba54-2dc789e3c675.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/357ad39e-588e-4e51-b0d4-6982a8ca45a3.jpeg,916,1399,Fri May 05 16:50:40 2017,9634588
3,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/181e474b-11db-4826-8999-9a1596e5bb5a.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/fd00edf3-d2d1-4b40-b9fc-1edd42acf265.jpeg,921,1399,Fri May 05 16:50:40 2017,9634591
4,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/1af616d2-69f0-4ee4-a31d-1d63fa4fc203.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/3850e5f3-c05e-473b-bff8-a408cc113ac9.jpeg,914,1400,Fri May 05 16:50:40 2017,9634593
5,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/7cc27f78-8bce-4e9e-8fb9-f475070f0d81.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/225d8373-0070-4d4f-8c4f-ff1ad72d806f.jpeg,921,1399,Fri May 05 16:50:40 2017,9634594
6,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/a44d1760-c105-4b66-a1ba-4de95d451e7d.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/bd363498-8a74-4227-bf06-b66124f4503d.jpeg,916,1399,Fri May 05 16:50:40 2017,9634596
7,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/80d116b5-76a9-49af-a18a-2cd15c076023.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/be9eaeec-1e05-4562-acd5-5015f67c6c81.jpeg,921,1399,Fri May 05 16:50:41 2017,9634599
8,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/0fb8b353-26ea-4758-a65a-2ed54b853346.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/9e44c33a-522a-4b2c-8935-fdc319bd3fa5.jpeg,916,1399,Fri May 05 16:50:41 2017,9634600
9,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/daa79fb3-a659-4da7-8c89-85faadef6d8e.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/eb2f6ba6-ce23-4480-acb1-16d9628804d4.jpeg,921,1399,Fri May 05 16:50:41 2017,9634603
10,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/4216f781-1889-45c2-b39a-2ae651fbfaee.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/b52917d6-cf09-4f5d-a4ad-57826d5857f2.jpeg,916,1399,Fri May 05 16:50:41 2017,9634605
11,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/ba530996-fd1f-43d8-a121-a24e5c2d9784.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/51bfb626-5a97-40b6-bcab-8d001387eb1f.jpeg,921,1399,Fri May 05 16:50:41 2017,9634606
12,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/fa01d834-24de-4651-8931-3d19cb931cc3.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/27cd816c-1360-4aa0-858f-4efbcc7ec577.jpeg,914,1400,Fri May 05 16:50:41 2017,9634610
13,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/753d148b-95ed-403e-af97-6e10fa15ac6a.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/7204a6d3-9b50-40fb-ac8c-613e9d42e2b6.jpeg,921,1399,Fri May 05 16:50:41 2017,9634611
14,Belvedere 1904,https://panoptes-uploads.zooniverse.org/production/subject_location/aa4572c2-1bc8-4710-99eb-d65c241a7b5c.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/9adc187b-a554-4074-9652-2972f24b9441.jpeg,916,1399,Fri May 05 16:50:41 2017,9634615
