order,file_path,thumbnail,width,height,capture_location,date,set_key
108,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0108.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0108.jpg,2048,3284,n/a,n/a,n/a
109,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0109.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0109.jpg,2048,3502,n/a,n/a,n/a
110,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0110.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0110.jpg,2048,3284,n/a,n/a,n/a
111,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0111.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0111.jpg,2048,3502,n/a,n/a,n/a
112,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0112.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0112.jpg,2048,3284,n/a,n/a,n/a
113,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0113.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0113.jpg,2048,3502,n/a,n/a,n/a
114,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0114.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0114.jpg,2048,3284,n/a,n/a,n/a
115,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0115.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0115.jpg,2048,3502,n/a,n/a,n/a
116,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0116.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0116.jpg,2048,3284,n/a,n/a,n/a
117,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0117.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0117.jpg,2048,3502,n/a,n/a,n/a
118,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0118.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0118.jpg,2048,3284,n/a,n/a,n/a
119,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0119.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0119.jpg,2048,3502,n/a,n/a,n/a
120,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0120.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0120.jpg,2048,3284,n/a,n/a,n/a
121,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0121.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0121.jpg,2048,3502,n/a,n/a,n/a
122,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0122.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0122.jpg,2048,3284,n/a,n/a,n/a
123,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0123.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0123.jpg,2048,3502,n/a,n/a,n/a
124,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0124.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0124.jpg,2048,3284,n/a,n/a,n/a
125,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0125.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0125.jpg,2048,3502,n/a,n/a,n/a
126,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0126.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0126.jpg,2048,3284,n/a,n/a,n/a
127,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0127.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0127.jpg,2048,3502,n/a,n/a,n/a
128,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0128.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0128.jpg,2048,3284,n/a,n/a,n/a
129,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0129.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0129.jpg,2048,3502,n/a,n/a,n/a
130,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0130.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0130.jpg,2048,3284,n/a,n/a,n/a
131,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0131.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0131.jpg,2048,3502,n/a,n/a,n/a
132,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0132.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0132.jpg,2048,3284,n/a,n/a,n/a
133,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0133.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0133.jpg,2048,3502,n/a,n/a,n/a
134,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0134.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0134.jpg,2048,3284,n/a,n/a,n/a
135,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0135.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0135.jpg,2048,3502,n/a,n/a,n/a
136,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0136.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0136.jpg,2048,3284,n/a,n/a,n/a
137,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0137.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0137.jpg,2048,3502,n/a,n/a,n/a
138,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0138.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0138.jpg,2048,3284,n/a,n/a,n/a
139,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0139.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0139.jpg,2048,3502,n/a,n/a,n/a
140,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0140.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0140.jpg,2048,3284,n/a,n/a,n/a
141,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0141.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0141.jpg,2048,3502,n/a,n/a,n/a
142,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0142.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0142.jpg,2048,3284,n/a,n/a,n/a
143,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0143.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0143.jpg,2048,3502,n/a,n/a,n/a
144,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0144.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0144.jpg,2048,3284,n/a,n/a,n/a
145,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0145.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0145.jpg,2048,3502,n/a,n/a,n/a
146,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0146.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0146.jpg,2048,3284,n/a,n/a,n/a
147,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0147.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0147.jpg,2048,3502,n/a,n/a,n/a
148,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0148.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0148.jpg,2048,3284,n/a,n/a,n/a
149,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0149.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0149.jpg,2048,3502,n/a,n/a,n/a
150,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0150.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0150.jpg,2048,3284,n/a,n/a,n/a
151,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0151.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0151.jpg,2048,3502,n/a,n/a,n/a
152,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0152.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0152.jpg,2048,3284,n/a,n/a,n/a
153,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0153.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0153.jpg,2048,3502,n/a,n/a,n/a
154,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0154.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0154.jpg,2048,3284,n/a,n/a,n/a
155,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0155.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0155.jpg,2048,3502,n/a,n/a,n/a
156,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0156.jpg,http://demo.zooniverse.org/whaling-logs-test-data/KWM_13_JPGs/logbookofalfredg1851unse_0156.jpg,2048,3275,n/a,n/a,n/a
