order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0001.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0001_thumb.jpg,3355,5091,Tue Sep 22 11:18:19 CDT 2015,964574
2,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0002.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0002_thumb.jpg,3439,5314,Tue Sep 22 11:18:19 CDT 2015,964575
3,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0003.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0003_thumb.jpg,3439,5314,Tue Sep 22 11:18:19 CDT 2015,964576
4,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0004.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0004_thumb.jpg,3439,5314,Tue Sep 22 11:18:19 CDT 2015,964577
5,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0005.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0005_thumb.jpg,3439,5314,Tue Sep 22 11:18:19 CDT 2015,964578
6,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0006.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0006_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964579
7,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0007.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0007_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964580
8,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0008.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0008_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964581
9,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0009.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0009_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964582
10,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0010.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0010_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964583
