order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0001.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0001_thumb.jpg,2453,4042,Tue Sep 22 11:18:19 CDT 2015,968977
2,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0002.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0002_thumb.jpg,2564,4221,Tue Sep 22 11:18:19 CDT 2015,968978
3,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0003.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0003_thumb.jpg,2564,4221,Tue Sep 22 11:18:19 CDT 2015,968979
4,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0004.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0004_thumb.jpg,2564,4221,Tue Sep 22 11:18:19 CDT 2015,968980
5,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0005.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0005_thumb.jpg,2564,4221,Tue Sep 22 11:18:19 CDT 2015,968981
6,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0006.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0006_thumb.jpg,2564,4221,Tue Sep 22 11:18:19 CDT 2015,968982
7,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0007.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0007_thumb.jpg,2510,4221,Tue Sep 22 11:18:19 CDT 2015,968983
8,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0008.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0008_thumb.jpg,2564,4221,Tue Sep 22 11:18:19 CDT 2015,968984
9,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0009.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0009_thumb.jpg,2510,4221,Tue Sep 22 11:18:19 CDT 2015,968985
10,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0010.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0010_thumb.jpg,2564,4221,Tue Sep 22 11:18:19 CDT 2015,968986
11,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0011.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0011_thumb.jpg,2510,4221,Tue Sep 22 11:18:19 CDT 2015,968987
12,herman_2,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0012.jpg,http://whaling-data.oldweather.org/subjects/logbookofhermanst00unse_0012_thumb.jpg,2564,4221,Tue Sep 22 11:18:19 CDT 2015,968988
