order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0001.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0001_thumb.jpg,3106,4946,Tue Sep 22 11:18:19 CDT 2015,967028
2,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0002.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0002_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967029
3,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0003.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0003_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967030
4,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0004.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0004_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967031
5,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0005.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0005_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967032
6,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0006.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0006_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967033
7,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0007.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0007_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967034
8,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0008.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0008_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967035
9,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0009.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0009_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967036
10,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0010.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0010_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967037
11,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0011.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0011_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967038
12,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0012.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0012_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967039
13,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0013.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0013_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967040
14,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0014.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0014_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967041
15,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0015.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0015_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967042
16,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0016.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0016_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967043
17,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0017.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0017_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967044
18,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0018.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0018_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967045
19,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0019.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0019_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967046
20,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0020.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0020_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967047
21,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0021.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0021_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967048
22,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0022.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0022_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967049
23,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0023.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0023_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967050
24,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0024.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0024_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967051
25,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0025.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0025_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967052
26,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0026.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0026_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967053
27,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0027.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0027_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967054
28,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0028.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0028_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967055
29,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0029.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0029_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967056
30,john_wells,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0030.jpg,http://whaling-data.oldweather.org/subjects/logbookofjohnwel00john_0030_thumb.jpg,3209,5277,Tue Sep 22 11:18:19 CDT 2015,967057
