order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/cb456a93-6f82-4161-896c-6dd050b13535.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/4ad080bf-5a10-4aa9-ac85-e683df0407ed.jpeg,840,1400,Fri May 05 16:50:58 2017,9634585
2,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/e975a163-0245-4361-ba54-2dc789e3c675.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/357ad39e-588e-4e51-b0d4-6982a8ca45a3.jpeg,835,1400,Fri May 05 16:50:58 2017,9634588
3,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/e2d24fd0-88cb-451b-afa1-60375128c551.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/cbc83910-9630-438f-acef-06dfb4b1aa87.jpeg,840,1400,Fri May 05 16:50:58 2017,9635528
4,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/0dff63fb-6fbb-4473-8430-aa5827b27881.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/09212703-5b7f-4afe-877a-9153f8b8cfb0.jpeg,835,1400,Fri May 05 16:50:58 2017,9635530
5,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/bad894d0-0067-407f-a524-a558c62b4f92.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/4f0a2ffa-477c-4db4-9350-1ff54a1c5782.jpeg,840,1400,Fri May 05 16:50:58 2017,9635532
6,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/3cc7166d-8dd8-4d0e-8a4a-e5c74f615e0e.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/7627cc09-9374-4736-9fd3-d9bc6df1d500.jpeg,830,1400,Fri May 05 16:50:58 2017,9635535
7,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/bbfd5890-a4e2-4947-921d-f49884d790e8.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/8711b7d2-0124-4d58-873d-03b6fed5d023.jpeg,840,1400,Fri May 05 16:50:59 2017,9635537
8,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/b5c14e63-6f4d-4d27-8a04-a6c4ddbcf4f6.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/963ca1eb-ef5b-42ba-b1f1-2291a659a142.jpeg,830,1400,Fri May 05 16:50:59 2017,9635540
9,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/1c99336f-3088-4c59-9e56-4afee28e1911.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/7271a6fb-9522-4d1a-a976-7e1d36dcde30.jpeg,840,1400,Fri May 05 16:50:59 2017,9635542
10,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/78d58cc1-44fb-4896-a361-7184f7087a05.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/08063ac0-d678-4fdf-9c20-b002ad28804f.jpeg,830,1400,Fri May 05 16:50:59 2017,9635543
11,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/48e84f91-0663-4195-b862-bcd0f3f9bd43.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/a02f5e12-9d3c-4977-9676-57563b084f62.jpeg,840,1400,Fri May 05 16:50:59 2017,9635547
12,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/d38f7364-35d8-47dc-b152-5815b6c85269.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/151bffb6-3c3e-4b89-8c5b-06538ee32162.jpeg,835,1400,Fri May 05 16:50:59 2017,9635548
13,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/bea72ff5-5237-4785-9775-1cb56d3eb2a8.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/8b4b9ffd-70c8-4330-a28a-ad3d5c30a054.jpeg,840,1400,Fri May 05 16:50:59 2017,9635551
14,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/1016fe8b-4f21-400f-8d8f-f9cd28837c65.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/79b7eede-e8c2-426c-9238-13e3d3b3bfc6.jpeg,835,1400,Fri May 05 16:50:59 2017,9635553
15,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/0a6c5980-eb5e-4008-8998-60462cd52384.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/7c206800-31db-41bf-b93a-1d1389abf727.jpeg,840,1400,Fri May 05 16:50:59 2017,9635554
16,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/a9f8c0b4-ca3f-4271-b07a-293768e4639c.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/52a75af1-2dc7-4023-ae65-438647403e2c.jpeg,835,1400,Fri May 05 16:50:59 2017,9635558
17,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/503da953-0c7e-4166-8a16-70fb0142168d.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/bf7cb519-eedf-4028-8876-a4db0344d53f.jpeg,840,1400,Fri May 05 16:51:00 2017,9635560
18,Monterey 1905,https://panoptes-uploads.zooniverse.org/production/subject_location/24396561-8838-4e22-8ff6-c2035168d749.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/c446fcae-435a-446b-aa9c-171623ad5e51.jpeg,835,1400,Fri May 05 16:51:00 2017,9635563
