order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/a9044e18-f7e9-404f-95fa-2f0be5b03951.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/c6e04666-53dd-4ba2-b474-d592afcfedce.jpeg,1073,1400,Fri May 05 16:50:42 2017,9634012
2,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/0e2d4f43-2915-40d4-9752-c5405ee3e695.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/45cb2271-88f2-473f-a4cc-7379f5a4f128.jpeg,1345,1399,Fri May 05 16:50:42 2017,9634015
3,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/e24083b8-3d8b-4842-a130-863a1b21cda8.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/df4e1418-09ee-4e7e-ba18-a4eb6c632744.jpeg,1073,1400,Fri May 05 16:50:42 2017,9634735
4,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/5be56c6a-bef8-4008-b7b1-7c3fa341e8f2.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/78b51782-aac7-46e9-b277-ef4888f3c8a5.jpeg,991,1400,Fri May 05 16:50:42 2017,9634737
5,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/37203f9d-6a24-4c14-9531-fec0295b53c5.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/42a3c2cf-9aaa-4b8d-bbdf-f72a2c51e936.jpeg,1073,1400,Fri May 05 16:50:42 2017,9634739
6,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/8efe3ec0-f805-43bf-9766-f5d01ff299fe.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/4d7f5ccf-9d81-4c2b-84db-823d0439008c.jpeg,1006,1400,Fri May 05 16:50:42 2017,9634741
7,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/5ad9a5a5-6e42-4c5b-af57-6d2ffe6bf78f.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/1dc8c306-c0bd-4307-8a45-c3d91890b16d.jpeg,1073,1400,Fri May 05 16:50:43 2017,9634742
8,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/07c97853-5382-41e7-9267-7a99d594ca92.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/03187b64-3612-49ea-a798-842c65cd4862.jpeg,1036,1400,Fri May 05 16:50:43 2017,9634744
9,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/86bb404d-3840-4fcb-a810-023660c5d837.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/0f851bb9-f684-483a-87b2-ec3f03435d8e.jpeg,1073,1400,Fri May 05 16:50:43 2017,9634746
10,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/65bf132a-be34-4e73-b8ce-a290c97a034b.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/1e44f9d8-65e6-416d-9e0e-14bbab4d28d8.jpeg,1021,1400,Fri May 05 16:50:43 2017,9634748
11,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/8f26cb59-e44b-45af-9745-baeebd36d7c4.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/51bf5d03-ba9d-4ae7-ac9a-2673ebb33e34.jpeg,1073,1400,Fri May 05 16:50:43 2017,9634751
12,California 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/465548b2-ee01-470d-a4b6-b983a9fc56ba.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/18215a4f-5b22-4e40-84e8-55713de17af5.jpeg,1014,1400,Fri May 05 16:50:43 2017,9634752
