order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,Baylies 1888,https://panoptes-uploads.zooniverse.org/production/subject_location/09ec1478-40bb-492b-8b60-1e8244174377.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/174b0cdd-9bf0-4d00-86a2-6364dc97d9a5.jpeg,956,1400,Fri May 05 16:49:36 2017,9631100
2,Baylies 1888,https://panoptes-uploads.zooniverse.org/production/subject_location/2c2fbadc-45a8-410f-a7de-1db35b581b10.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/cfe61cda-9164-43cd-acc3-a75e92395033.jpeg,964,1400,Fri May 05 16:49:36 2017,9631101
3,Baylies 1888,https://panoptes-uploads.zooniverse.org/production/subject_location/42dbf58b-4ad9-4df4-b973-c3905c2970f6.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/3c124f33-f073-4801-9b26-a5665c0e4328.jpeg,956,1400,Fri May 05 16:49:36 2017,9631190
4,Baylies 1888,https://panoptes-uploads.zooniverse.org/production/subject_location/d6e83ff4-6bd7-42b8-8079-d0c161f73440.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/cbab124e-7792-429f-937c-d714c8bc953c.jpeg,964,1400,Fri May 05 16:49:36 2017,9631191
5,Baylies 1888,https://panoptes-uploads.zooniverse.org/production/subject_location/0483d2a7-b430-4341-9fb3-62491320112c.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/a68e2a8a-d3c9-4f5b-8a98-e610a2b83373.jpeg,956,1400,Fri May 05 16:49:37 2017,9631192
6,Baylies 1888,https://panoptes-uploads.zooniverse.org/production/subject_location/f755af2c-0dc2-4ef9-89cd-68ac82fa19f1.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/dae3bd38-ef17-4fa9-9d31-543292041be6.jpeg,964,1400,Fri May 05 16:49:37 2017,9631193
7,Baylies 1888,https://panoptes-uploads.zooniverse.org/production/subject_location/c326ce0d-84d7-4a56-b0df-82870b982511.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/cd87db89-8eec-4c4b-898b-b7f88c21d6ba.jpeg,956,1400,Fri May 05 16:49:37 2017,9631194
8,Baylies 1888,https://panoptes-uploads.zooniverse.org/production/subject_location/0df6b988-58e3-453b-a055-78e71a907212.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/cd686061-3d78-4db0-abfd-3578ca1e2738.jpeg,964,1400,Fri May 05 16:49:37 2017,9631195
9,Baylies 1888,https://panoptes-uploads.zooniverse.org/production/subject_location/b4494437-4b59-4f2b-87ef-5401297ce5d1.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/3df2657e-8b6d-43f1-9825-184fdb8a7f35.jpeg,956,1400,Fri May 05 16:49:37 2017,9631196
10,Baylies 1888,https://panoptes-uploads.zooniverse.org/production/subject_location/75111a11-522a-4d88-ab32-4bf232747f0d.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/a23ce5a7-f084-441e-b8be-262b982b4bd2.jpeg,964,1400,Fri May 05 16:49:37 2017,9631197
