order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0136.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0136_thumb.jpg,3335,5207,Tue Sep 22 11:18:19 CDT 2015,967164
2,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0137.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0137_thumb.jpg,3212,5230,Tue Sep 22 11:18:19 CDT 2015,967165
3,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0138.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0138_thumb.jpg,3335,5207,Tue Sep 22 11:18:19 CDT 2015,967166
4,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0139.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0139_thumb.jpg,3212,5230,Tue Sep 22 11:18:19 CDT 2015,967167
5,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0140.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0140_thumb.jpg,3335,5207,Tue Sep 22 11:18:19 CDT 2015,967168
6,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0141.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0141_thumb.jpg,3212,5230,Tue Sep 22 11:18:19 CDT 2015,967169
7,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0142.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0142_thumb.jpg,3335,5207,Tue Sep 22 11:18:19 CDT 2015,967170
8,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0143.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0143_thumb.jpg,3212,5230,Tue Sep 22 11:18:19 CDT 2015,967171
9,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0144.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0144_thumb.jpg,3335,5207,Tue Sep 22 11:18:19 CDT 2015,967172
10,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0145.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0145_thumb.jpg,3212,5230,Tue Sep 22 11:18:19 CDT 2015,967173
11,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0146.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0146_thumb.jpg,3335,5207,Tue Sep 22 11:18:19 CDT 2015,967174
12,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0147.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0147_thumb.jpg,3212,5230,Tue Sep 22 11:18:19 CDT 2015,967175
13,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0148.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0148_thumb.jpg,3335,5207,Tue Sep 22 11:18:19 CDT 2015,967176
14,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0149.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0149_thumb.jpg,3212,5230,Tue Sep 22 11:18:19 CDT 2015,967177
15,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0150.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0150_thumb.jpg,3335,5207,Tue Sep 22 11:18:19 CDT 2015,967178
16,progress,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0151.jpg,http://whaling-data.oldweather.org/subjects/logbookofprogres00unse_0151_thumb.jpg,3212,5230,Tue Sep 22 11:18:19 CDT 2015,967179
