order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,John_and_Winthrop_1,https://panoptes-uploads.zooniverse.org/production/subject_location/2a9eaa75-deaa-4ad2-b88d-9dffa0ac4c77.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/2a6bd681-7f61-4e64-a438-77be0c518b9e.jpeg,754,1399,Fri Dec 02 10:09:49 2016,4649576
2,John_and_Winthrop_1,https://panoptes-uploads.zooniverse.org/production/subject_location/f121ac07-797e-410d-8ff1-ce63772265fb.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/e655b4ec-d484-4de8-84d6-e79b37b55e2c.jpeg,754,1399,Fri Dec 02 10:09:49 2016,4649577
3,John_and_Winthrop_1,https://panoptes-uploads.zooniverse.org/production/subject_location/9fb6651a-9905-45df-9648-9a6a239d2e53.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/c2c309ba-91f7-4e5b-bc93-5ce73783c075.jpeg,754,1399,Fri Dec 02 10:09:49 2016,4649579
4,John_and_Winthrop_1,https://panoptes-uploads.zooniverse.org/production/subject_location/accb0226-2c55-428b-8bf4-108d16cb03c6.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/c57be67f-0a8e-45de-8628-454d1da24d65.jpeg,754,1399,Fri Dec 02 10:09:49 2016,4649580
5,John_and_Winthrop_1,https://panoptes-uploads.zooniverse.org/production/subject_location/048158d4-1ddd-4787-858c-393e21122e7b.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/fa618c4d-be60-4d44-bd99-449fb5861568.jpeg,754,1399,Fri Dec 02 10:09:49 2016,4649581
6,John_and_Winthrop_1,https://panoptes-uploads.zooniverse.org/production/subject_location/6bde7ccf-f01e-463b-8e1e-57a6097dbd94.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/08936c50-7a3a-4a83-be68-37290336418c.jpeg,754,1399,Fri Dec 02 10:09:49 2016,4649583
7,John_and_Winthrop_1,https://panoptes-uploads.zooniverse.org/production/subject_location/70cb8191-cab1-4759-953f-9b5311012633.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/28d93618-8140-4499-a60b-232b17e22336.jpeg,754,1399,Fri Dec 02 10:09:49 2016,4649584
8,John_and_Winthrop_1,https://panoptes-uploads.zooniverse.org/production/subject_location/477ec734-9a3d-4e5b-9e54-a5ed7ddbe461.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/ec85ef31-b388-41d8-b191-d84fc6bff986.jpeg,754,1399,Fri Dec 02 10:09:49 2016,4649586
9,John_and_Winthrop_1,https://panoptes-uploads.zooniverse.org/production/subject_location/dc4ff148-4c7d-4d9a-9382-be2b0723e357.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/2c30680e-5b02-46f7-adaf-b5f1b1cd1e8c.jpeg,754,1399,Fri Dec 02 10:09:49 2016,4649587
10,John_and_Winthrop_1,https://panoptes-uploads.zooniverse.org/production/subject_location/76414f0e-fecc-4ed4-aa90-7da529a541d3.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/d03f1bae-d78d-404a-8f65-17e55e2cfed5.jpeg,754,1399,Fri Dec 02 10:09:49 2016,4649588
