order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/96e06839-52b7-4c09-b8bb-fe9ff7be201c.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/de209c41-298d-47c9-a95e-6aa234af24f4.jpeg,1400,2218,Fri May 05 16:49:16 2017,9630804
2,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/013489ce-85db-4578-aa7a-488c05c0e27e.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/9e59d1dd-1c6a-4e70-aac7-55a3947a0424.jpeg,1964,2218,Fri May 05 16:49:16 2017,9630805
3,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/c0828df3-ae08-42c8-a202-d176f38fa192.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/d1c09baf-eff2-4d70-bb9d-63bfd144cb84.jpeg,1400,2218,Fri May 05 16:49:16 2017,9630898
4,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/31cb1f10-afc8-426f-bc16-900c18e73212.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/97afbc6d-de32-4761-bf58-dbb969919e54.jpeg,1494,2218,Fri May 05 16:49:16 2017,9630899
5,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/f4399821-7a94-438e-b803-35d11ac1d163.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/35ef551a-d761-4c3f-ba96-6f5b947964a7.jpeg,1400,2218,Fri May 05 16:49:16 2017,9630900
6,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/28f318f6-ec10-4bbc-8ccf-0c48614fa191.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/f97f0a37-f914-42ac-9812-586c1938c23e.jpeg,1490,2218,Fri May 05 16:49:16 2017,9630901
7,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/356bcdcc-1aaa-43e7-9b56-c38d99e85724.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/e98152a3-99da-4f39-9518-c1498e17f0ed.jpeg,1400,2218,Fri May 05 16:49:16 2017,9630902
8,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/0281c742-cfcc-45f4-9d70-4a5f93e661bf.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/07200538-eb77-4568-b949-fc1c0b4fe887.jpeg,1490,2218,Fri May 05 16:49:17 2017,9630903
9,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/66738bed-d052-4a71-82d4-fec04a5268c7.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/11c2ee19-3d25-4e4c-8a09-dabe8061520f.jpeg,1400,2218,Fri May 05 16:49:17 2017,9630904
10,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/902678a8-672e-4e33-9d9b-01a4823e17c5.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/f8016252-6915-4d92-8b73-8b5f702cee7f.jpeg,1486,2218,Fri May 05 16:49:17 2017,9630905
11,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/416f48f9-eb63-44c2-a5ce-c4ffd76cacb6.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/2db57ad5-874c-47b2-9e62-f736b2e8559c.jpeg,1400,2218,Fri May 05 16:49:17 2017,9630906
12,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/76a3027e-4a84-4856-8613-811f58224e07.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/6d96654b-f27d-4089-b120-411409521dbe.jpeg,1482,2218,Fri May 05 16:49:17 2017,9630907
13,Barstow 1892,https://panoptes-uploads.zooniverse.org/production/subject_location/ba33ed50-2bdb-4a56-a1c2-be98abebb6e0.jpeg,https://panoptes-uploads.zooniverse.org/production/subject_location/e307f6fe-e0f1-437c-a970-48aa8e1cbc86.jpeg,1400,2218,Fri May 05 16:49:17 2017,9630908
