order,set_key,file_path,thumbnail,width,height,date_created,zooniverse_id
1,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0001.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0001_thumb.jpg,3355,5091,Tue Sep 22 11:18:19 CDT 2015,964574
2,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0002.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0002_thumb.jpg,3439,5314,Tue Sep 22 11:18:19 CDT 2015,964575
3,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0003.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0003_thumb.jpg,3439,5314,Tue Sep 22 11:18:19 CDT 2015,964576
4,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0004.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0004_thumb.jpg,3439,5314,Tue Sep 22 11:18:19 CDT 2015,964577
5,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0005.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0005_thumb.jpg,3439,5314,Tue Sep 22 11:18:19 CDT 2015,964578
6,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0006.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0006_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964579
7,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0007.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0007_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964580
8,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0008.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0008_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964581
9,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0009.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0009_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964582
10,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0010.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0010_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964583
11,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0011.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0011_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964584
12,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0012.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0012_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964585
13,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0013.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0013_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964586
14,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0014.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0014_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964587
15,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0015.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0015_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964588
16,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0016.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0016_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964589
17,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0017.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0017_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964590
18,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0018.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0018_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964591
19,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0019.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0019_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964592
20,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0020.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0020_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964593
21,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0021.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0021_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964594
22,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0022.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0022_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964595
23,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0023.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0023_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964596
24,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0024.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0024_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964597
25,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0025.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0025_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964598
26,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0026.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0026_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964599
27,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0027.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0027_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964600
28,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0028.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0028_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964601
29,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0029.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0029_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964602
30,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0030.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0030_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964603
31,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0031.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0031_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964604
32,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0032.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0032_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964605
33,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0033.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0033_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964606
34,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0034.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0034_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964607
35,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0035.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0035_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964608
36,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0036.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0036_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964609
37,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0037.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0037_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964610
38,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0038.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0038_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964611
39,congress,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0039.jpg,http://whaling-data.oldweather.org/subjects/logbookofcongres00unse_0039_thumb.jpg,3432,5207,Tue Sep 22 11:18:19 CDT 2015,964612
